Genre,Publisher,Rank,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Misc,Kalypso Media,16539,2011.0,0.0,0.01,0.0,0.0,0.01
Misc,Kamui,14313,2010.0,0.0,0.0,0.03,0.0,0.03
Misc,Karin Entertainment,15503,2010.0,0.0,0.0,0.02,0.0,0.02
Misc,Kemco,10706,2001.0,0.08,0.02,0.0,0.0,0.1
Misc,Knowledge Adventure,4456,2009.0,0.41,0.0,0.0,0.03,0.44
Misc,Konami Digital Entertainment,705174,150486.0,10.569999999999999,3.779999999999998,3.0499999999999985,1.2100000000000006,18.619999999999997
Misc,Level 5,14271,2015.0,0.0,0.0,0.03,0.0,0.03
Misc,MTV Games,266933,80361.0,14.980000000000002,4.009999999999999,0.01,2.0300000000000002,20.97
Misc,Mad Catz,7708,2004.0,0.15,0.04,0.0,0.01,0.2
Misc,Magix,19796,4010.0,0.16999999999999998,0.13,0.0,0.04,0.35
Misc,Majesco Entertainment,229589,42160.0,2.1100000000000003,0.43000000000000005,0.0,0.13999999999999999,2.6999999999999993
Misc,Marvelous Entertainment,26859,4029.0,0.0,0.0,0.1,0.0,0.1
Misc,Marvelous Interactive,32102,4028.0,0.0,0.0,0.03,0.0,0.03
Misc,Mastertronic,14642,2011.0,0.0,0.03,0.0,0.0,0.03
Misc,Mastiff,28166,4010.0,0.04,0.02,0.0,0.01,0.08
Misc,Media Entertainment,16063,2002.0,0.0,0.0,0.01,0.0,0.01
Misc,Media Works,13500,1996.0,0.0,0.0,0.04,0.0,0.04
Misc,Mentor Interactive,45661,10048.0,0.99,0.0,0.0,0.07,1.07
Misc,Microprose,3686,1996.0,0.3,0.21,0.0,0.04,0.55
Misc,Microsoft Game Studios,227236,68272.0,30.610000000000003,12.249999999999996,0.44000000000000006,3.709999999999998,46.99000000000001
Misc,Midas Interactive Entertainment,14142,2008.0,0.0,0.03,0.0,0.0,0.03
Misc,Midway Games,143411,40069.0,6.02,2.7399999999999984,0.0,0.8200000000000002,9.61
Misc,Mindscape,126322,30134.0,3.7,1.86,0.0,0.44,6.03
Misc,Mirai Shounen,15668,2008.0,0.0,0.0,0.02,0.0,0.02
Misc,Mud Duck Productions,14254,4008.0,0.30000000000000004,0.19,0.0,0.05,0.55
Misc,Myelin Media,40575,6018.0,0.09000000000000001,0.04,0.0,0.01,0.13
Misc,Namco Bandai Games,932612,194880.0,11.78,4.409999999999999,12.249999999999991,1.1000000000000003,29.549999999999997
Misc,Natsume,13468,2010.0,0.04,0.0,0.0,0.0,0.04
Misc,Naxat Soft,16264,2008.0,0.0,0.0,0.01,0.0,0.01
Misc,Neko Entertainment,14321,2007.0,0.03,0.0,0.0,0.0,0.03
Misc,NewKidCo,28627,7994.0,0.5900000000000001,0.29,0.0,0.04,0.9199999999999999
Misc,Nichibutsu,6262,1995.0,0.0,0.0,0.28,0.0,0.28
Misc,Nintendo,523309,200625.0,61.980000000000004,51.61999999999999,55.25000000000002,11.779999999999989,180.66999999999996
Misc,Nippon Amuse,11241,2002.0,0.0,0.0,0.09,0.0,0.09
Misc,Nippon Columbia,30462,6041.0,0.0,0.0,0.42000000000000004,0.0,0.42000000000000004
Misc,Nippon Ichi Software,15454,6042.0,0.4,0.24000000000000002,0.3,0.19,1.13
Misc,Nippon Telenet,19978,3992.0,0.0,0.0,0.26,0.0,0.26
Misc,Nobilis,5332,2008.0,0.32,0.0,0.0,0.03,0.35
Misc,Nordcurrent,7115,2009.0,0.19,0.01,0.0,0.02,0.23
Misc,Nordic Games,80459,22114.0,0.33,2.5599999999999996,0.0,0.35,3.2399999999999998
Misc,O-Games,46745,8042.0,0.13,0.15,0.0,0.03,0.32
Misc,Ocean,14031,1996.0,0.02,0.01,0.0,0.0,0.04
Misc,Oxygen Interactive,78214,16057.0,1.3600000000000003,0.8,0.0,0.30000000000000004,2.4799999999999995
Misc,P2 Games,18234,4020.0,0.0,0.33,0.0,0.04,0.38
Misc,PM Studios,10536,2009.0,0.09,0.0,0.0,0.01,0.1
Misc,PQube,13504,2011.0,0.0,0.04,0.0,0.01,0.04
Misc,Pacific Century Cyber Works,6443,2002.0,0.11,0.09,0.03,0.03,0.26
Misc,Paon,84188,12051.0,0.0,0.0,0.25,0.0,0.25
Misc,Paon Corporation,14892,2013.0,0.0,0.0,0.03,0.0,0.03
Misc,Paradox Interactive,14331,2010.0,0.0,0.03,0.0,0.0,0.03
Misc,Pinnacle,7357,4017.0,0.0,1.17,0.0,0.09,1.26
Misc,Play It,23325,8016.0,1.2400000000000002,0.22,0.0,0.21,1.67
Misc,PlayV,14932,2009.0,0.0,0.02,0.0,0.0,0.02
Misc,Playlogic Game Factory,10763,2008.0,0.09,0.0,0.0,0.01,0.1
Misc,Plenty,15190,2011.0,0.0,0.0,0.02,0.0,0.02
Misc,Pony Canyon,13412,2000.0,0.03,0.02,0.0,0.0,0.05
Misc,PopCap Games,29581,4020.0,0.03,0.02,0.0,0.0,0.05
Misc,Psygnosis,14718,1997.0,0.02,0.01,0.0,0.0,0.03
Misc,Quelle,2408,1982.0,0.81,0.05,0.0,0.01,0.87
Misc,RedOctane,14432,8023.0,6.44,1.31,0.03,0.91,8.68
Misc,Rising Star Games,49612,12055.0,1.2400000000000002,0.6900000000000001,0.03,0.18000000000000002,2.1599999999999997
Misc,Rocket Company,48925,10035.0,0.0,0.0,1.1500000000000001,0.0,1.1500000000000001
Misc,Rondomedia,13892,2011.0,0.0,0.03,0.0,0.0,0.04
Misc,Sammy Corporation,23635,8001.0,0.0,0.0,1.67,0.0,1.67
Misc,Scholastic Inc.,12175,2010.0,0.06,0.0,0.0,0.0,0.07
Misc,Sega,573417,124378.0,8.649999999999999,4.689999999999998,5.449999999999997,1.4300000000000004,20.20999999999999
Misc,Seta Corporation,45004,7981.0,0.0,0.0,0.36,0.03,0.39
Misc,Shogakukan,32378,6028.0,0.0,0.0,0.33000000000000007,0.0,0.33000000000000007
Misc,Sonnet,29131,3991.0,0.0,0.0,0.06,0.0,0.06
Misc,Sony Computer Entertainment,783814,256653.0,25.47,33.80999999999998,5.5799999999999965,15.919999999999986,80.80000000000004
Misc,Sony Computer Entertainment Europe,18219,8056.0,1.66,2.9400000000000004,0.99,1.02,6.6
Misc,Sony Music Entertainment,9222,2001.0,0.0,0.0,0.14,0.0,0.14
Misc,SouthPeak Games,23619,4016.0,0.13,0.03,0.0,0.01,0.17
Misc,Spike,41068,8031.0,0.0,0.0,0.5700000000000001,0.0,0.5700000000000001
Misc,Square Enix,48197,12062.0,0.35,0.15000000000000002,1.02,0.04,1.5599999999999998
Misc,Storm City Games,13910,2010.0,0.04,0.0,0.0,0.0,0.04
Misc,Success,28530,4004.0,0.01,0.01,0.04,0.0,0.06
Misc,Sunsoft,14569,1995.0,0.0,0.0,0.03,0.0,0.03
Misc,Syscom,8660,1998.0,0.0,0.0,0.15,0.01,0.16
Misc,System 3 Arcade Software,23312,6022.0,0.64,0.04,0.0,0.060000000000000005,0.73
Misc,TDK Core,21063,4012.0,0.0,0.0,0.22,0.0,0.22
Misc,TDK Mediactive,56230,10013.0,0.33,0.17,0.0,0.05,0.55
Misc,THQ,469769,132535.0,17.599999999999998,4.659999999999997,0.0,1.3900000000000008,23.68
Misc,Taito,41474,6008.0,0.05,0.0,0.07,0.0,0.12
Misc,Takara,31966,7989.0,0.16,0.06,0.6300000000000001,0.04,0.89
Misc,Takara Tomy,77890,12063.0,0.0,0.0,0.35000000000000003,0.0,0.35000000000000003
Misc,Take-Two Interactive,232208,54222.0,6.689999999999998,2.919999999999998,0.05,0.9500000000000003,10.579999999999997
Misc,Tecmo Koei,208787,28126.0,0.05,0.02,0.27,0.01,0.3500000000000001
Misc,Telegames,34159,8023.0,0.7,0.05,0.0,0.04,0.7899999999999999
Misc,Titus,12512,1998.0,0.05,0.01,0.0,0.0,0.06
Misc,Tivola,38206,6026.0,0.08,0.07,0.0,0.02,0.17
Misc,Tommo,42906,6023.0,0.1,0.0,0.0,0.0,0.11000000000000001
Misc,Tomy Corporation,14851,2009.0,0.02,0.0,0.0,0.0,0.03
Misc,TopWare Interactive,41975,2011.0,0.0,0.09000000000000001,0.0,0.02,0.11
Misc,UFO Interactive,98268,16073.0,0.6100000000000001,0.0,0.0,0.03,0.6400000000000001
Misc,Ubisoft,1098181,303488.0,58.48999999999999,29.650000000000038,0.29000000000000004,9.169999999999982,97.53000000000004
Misc,Ubisoft Annecy,8208,2010.0,0.07,0.02,0.07,0.02,0.17
Misc,Universal Interactive,3605,2002.0,0.4,0.15,0.0,0.01,0.56
Misc,Unknown,311041,30142.0,3.5699999999999994,1.3800000000000001,1.12,0.4300000000000001,6.530000000000001
Misc,Vap,13143,1994.0,0.0,0.0,0.05,0.0,0.05
Misc,Victor Interactive,14930,1995.0,0.0,0.0,0.02,0.0,0.02
Misc,Virgin Interactive,13514,1997.0,0.02,0.02,0.0,0.0,0.04
Misc,Virtual Play Games,13739,2010.0,0.04,0.0,0.0,0.0,0.04
Misc,Vivendi Games,75098,16016.0,0.8999999999999999,0.49999999999999994,0.0,0.12,1.5500000000000003
Misc,Warner Bros. Interactive Entertainment,180966,44215.0,4.250000000000001,0.91,0.0,0.48000000000000015,5.639999999999999
Misc,XS Games,27651,4012.0,0.05,0.02,0.0,0.0,0.08
Misc,Xplosiv,37227,6020.0,0.21000000000000002,0.0,0.0,0.02,0.23
Misc,Yamasa Entertainment,30851,4012.0,0.0,0.0,0.04,0.0,0.04
Misc,Zenrin,29049,4013.0,0.0,0.0,0.06,0.0,0.06
Misc,Zoo Digital Publishing,180906,36102.0,1.9600000000000004,0.53,0.0,0.060000000000000005,2.5499999999999994
Misc,Zoo Games,108701,22105.0,2.4499999999999997,0.0,0.0,0.16,2.6299999999999994
Misc,Zushi Games,11021,2009.0,0.08,0.0,0.0,0.01,0.09
Platform,3DO,9568,2001.0,0.06,0.05,0.0,0.02,0.13
Platform,505 Games,67542,12053.0,0.17,0.01,0.36000000000000004,0.02,0.5700000000000001
Platform,Acclaim Entertainment,42030,10002.0,1.6700000000000004,0.56,0.04,0.08,2.3400000000000003
Platform,Accolade,7959,1996.0,0.1,0.07,0.0,0.01,0.19
Platform,Activision,367223,120328.0,23.450000000000006,7.849999999999997,0.07,2.0100000000000007,33.40000000000001
Platform,Agatsuma Entertainment,14228,2013.0,0.0,0.0,0.03,0.0,0.03
Platform,Asylum Entertainment,11932,2011.0,0.0,0.06,0.0,0.01,0.07
Platform,Atari,193831,41962.0,6.439999999999998,0.8200000000000003,0.0,0.16,7.450000000000001
Platform,Atlus,14646,2012.0,0.0,0.03,0.0,0.0,0.03
Platform,BAM! Entertainment,38055,8011.0,0.49,0.22000000000000003,0.0,0.04,0.76
Platform,BMG Interactive Entertainment,23010,5991.0,0.48,0.32,0.0,0.05,0.8599999999999999
Platform,Banpresto,13547,1995.0,0.0,0.0,0.04,0.0,0.04
Platform,Big Ben Interactive,15659,2008.0,0.02,0.0,0.0,0.0,0.02
Platform,Brash Entertainment,74767,14056.0,0.56,0.18,0.0,0.07999999999999999,0.8400000000000001
Platform,Capcom,305581,92047.0,11.97,3.829999999999999,5.719999999999999,1.1000000000000003,22.620000000000008
Platform,Coleco,1308,1981.0,1.36,0.08,0.0,0.02,1.46
Platform,Conspiracy Entertainment,14203,2002.0,0.02,0.01,0.0,0.0,0.03
Platform,Crave Entertainment,33587,6021.0,0.26,0.04,0.0,0.0,0.31
Platform,Crystal Dynamics,2378,1995.0,0.49,0.33,0.0,0.06,0.87
Platform,Cygames,14397,2015.0,0.0,0.0,0.03,0.0,0.03
Platform,D3Publisher,97402,24114.0,1.3400000000000003,0.7500000000000001,0.04,0.29,2.4
Platform,Deep Silver,45471,6048.0,0.060000000000000005,0.01,0.0,0.01,0.08
Platform,Destineer,15266,2010.0,0.02,0.0,0.0,0.0,0.02
Platform,Disney Interactive Studios,123308,38123.0,6.369999999999997,2.729999999999998,0.12,0.5900000000000001,9.850000000000003
Platform,DreamCatcher Interactive,13182,2001.0,0.02,0.02,0.0,0.01,0.05
Platform,DreamWorks Interactive,9621,1998.0,0.07,0.05,0.0,0.01,0.13
Platform,ESP,13253,1998.0,0.03,0.02,0.0,0.0,0.05
Platform,Eidos Interactive,27182,8005.0,0.8099999999999999,0.47000000000000003,0.0,0.09,1.3800000000000001
Platform,Electronic Arts,109225,32098.0,3.16,2.5499999999999985,0.05,0.7400000000000002,6.53
Platform,Epoch,21626,3995.0,0.0,0.0,0.15,0.06,0.21
Platform,Evolved Games,31590,4008.0,0.02,0.01,0.0,0.0,0.03
Platform,Flashpoint Games,13576,2010.0,0.04,0.0,0.0,0.0,0.04
Platform,Focus Home Interactive,29845,4024.0,0.0,0.04,0.0,0.01,0.06
Platform,Fox Interactive,3165,3996.0,1.98,2.0700000000000003,0.0,0.25,4.29
Platform,GT Interactive,9505,5994.0,1.47,0.9400000000000001,0.0,0.13999999999999999,2.54
Platform,Game Factory,60293,8022.0,0.07999999999999999,0.01,0.0,0.0,0.1
Platform,Global Star,64581,10023.0,0.18000000000000002,0.07999999999999999,0.0,0.01,0.29
Platform,Gotham Games,26993,6010.0,0.53,0.21000000000000002,0.0,0.02,0.76
Platform,Gremlin Interactive Ltd,12939,1997.0,0.03,0.02,0.0,0.0,0.05
Platform,Hasbro Interactive,2285,1998.0,0.72,0.17,0.0,0.01,0.91
Platform,Hudson Entertainment,11402,2001.0,0.06,0.02,0.0,0.0,0.08
Platform,Hudson Soft,10424,5964.0,0.0,0.0,2.77,0.0,2.77
Platform,Ignition Entertainment,42835,6021.0,0.09000000000000001,0.01,0.0,0.0,0.1
Platform,Infogrames,105120,20005.0,0.8,0.41,0.0,0.060000000000000005,1.2600000000000002
Platform,Intergrow,14480,2015.0,0.0,0.0,0.03,0.0,0.03
Platform,Interplay,22102,6001.0,0.5,0.17,0.0,0.02,0.6900000000000001
Platform,Jack of All Games,20307,4016.0,0.29000000000000004,0.1,0.0,0.01,0.4
Platform,JoWood Productions,31748,4010.0,0.02,0.01,0.0,0.0,0.04
Platform,Kemco,25767,3999.0,0.09,0.05,0.0,0.01,0.15000000000000002
Platform,Konami Digital Entertainment,295101,80010.0,7.059999999999997,2.1399999999999997,4.879999999999998,0.7300000000000001,14.830000000000002
Platform,LEGO Media,12383,2001.0,0.04,0.02,0.0,0.0,0.06
Platform,LSP Games,27283,4006.0,0.05,0.03,0.0,0.01,0.08
Platform,Laguna,9787,3988.0,0.12,0.03,0.68,0.01,0.8400000000000001
Platform,Majesco Entertainment,45134,8034.0,0.32,0.06,0.0,0.03,0.41000000000000003
Platform,Metro 3D,12011,2007.0,0.06,0.0,0.0,0.0,0.07
Platform,Microsoft Game Studios,55148,12030.0,0.94,0.5900000000000001,0.0,0.12,1.65
Platform,Midas Interactive Entertainment,13168,2001.0,0.02,0.02,0.0,0.01,0.05
Platform,Midway Games,152886,26056.0,1.2000000000000002,0.37,0.0,0.15000000000000002,1.7400000000000002
Platform,Namco Bandai Games,191463,38095.0,1.1200000000000003,0.36,1.29,0.11999999999999998,2.8899999999999983
Platform,Natsume,15384,2006.0,0.01,0.01,0.0,0.0,0.02
Platform,NewKidCo,15916,2003.0,0.01,0.0,0.0,0.0,0.02
Platform,Nintendo,245890,222146.0,220.1399999999999,85.21000000000006,102.36000000000007,19.470000000000013,427.21
Platform,Nippon Ichi Software,36131,6035.0,0.14,0.03,0.05,0.02,0.24000000000000002
Platform,Number None,14529,2009.0,0.0,0.02,0.0,0.01,0.03
Platform,Ocean,19706,5993.0,0.44,0.3,0.0,0.05,0.79
Platform,Oxygen Interactive,29571,4018.0,0.04,0.0,0.0,0.0,0.06
Platform,Parker Bros.,3750,1982.0,0.5,0.03,0.0,0.01,0.54
Platform,Phenomedia,13383,2007.0,0.04,0.0,0.0,0.0,0.05
Platform,Play It,14227,2005.0,0.02,0.01,0.0,0.0,0.03
Platform,Popcorn Arcade,28540,4015.0,0.06,0.0,0.0,0.0,0.07
Platform,Psygnosis,14782,1996.0,0.01,0.01,0.0,0.0,0.03
Platform,Rain Games,16568,2015.0,0.0,0.01,0.0,0.0,0.01
Platform,Rising Star Games,28162,4016.0,0.05,0.02,0.0,0.0,0.08
Platform,SCi,25191,4006.0,0.07,0.04,0.0,0.01,0.12000000000000001
Platform,Sega,247283,104219.0,33.77,18.479999999999997,3.399999999999998,5.17,60.83999999999999
Platform,Sony Computer Entertainment,267920,132312.0,53.03999999999999,32.870000000000005,7.5699999999999985,10.49999999999999,104.05999999999997
Platform,Sony Computer Entertainment Europe,17127,8052.0,1.05,0.9600000000000001,0.44,0.31999999999999995,2.7800000000000002
Platform,Storm City Games,15787,2011.0,0.02,0.0,0.0,0.0,0.02
Platform,Sunsoft,10221,1997.0,0.09,0.02,0.0,0.0,0.11
Platform,Swing! Entertainment,14310,2001.0,0.02,0.01,0.0,0.0,0.03
Platform,System 3,38141,6039.0,0.08,0.1,0.0,0.03,0.22000000000000003
Platform,System 3 Arcade Software,22166,4014.0,0.12,0.04,0.0,0.03,0.19
Platform,TDK Mediactive,64651,16015.0,1.7500000000000002,0.6900000000000002,0.0,0.06,2.51
Platform,THQ,525220,168363.0,25.919999999999995,11.749999999999993,0.08,3.329999999999994,41.02000000000002
Platform,Take-Two Interactive,88494,22061.0,2.4599999999999995,0.6300000000000001,0.0,0.30000000000000004,3.3399999999999994
Platform,Tecmo Koei,11092,2008.0,0.02,0.01,0.05,0.01,0.09
Platform,Titus,16241,2001.0,0.01,0.0,0.0,0.0,0.01
Platform,U.S. Gold,13224,1995.0,0.03,0.02,0.0,0.0,0.05
Platform,Ubisoft,591797,140413.0,10.05,9.02999999999999,0.04,1.9300000000000006,21.06
Platform,Universal Interactive,15803,14014.0,5.579999999999999,4.8500000000000005,0.24,1.3000000000000003,11.95
Platform,Unknown,131309,10036.0,0.22,0.19,0.12,0.02,0.55
Platform,Virgin Interactive,50290,11980.0,2.4,0.8600000000000001,0.11,0.13,3.48
Platform,Vivendi Games,212342,74200.0,10.120000000000003,5.429999999999999,0.0,1.5400000000000005,17.07
Platform,Wanadoo,32278,4006.0,0.02,0.0,0.0,0.0,0.03
Platform,Warner Bros. Interactive Entertainment,68216,16058.0,1.11,0.29000000000000004,0.0,0.12999999999999998,1.5300000000000005
Platform,Yacht Club Games,31486,6045.0,0.16,0.11,0.01,0.03,0.32
Platform,Zoo Digital Publishing,16903,4011.0,0.23,0.1,0.0,0.01,0.35
Puzzle,10TACLE Studios,14132,2007.0,0.0,0.03,0.0,0.0,0.03
Puzzle,2D Boy,14013,2008.0,0.0,0.03,0.0,0.01,0.04
Puzzle,3DO,10347,2000.0,0.05,0.04,0.0,0.01,0.11
Puzzle,505 Games,176979,30092.0,1.6800000000000002,0.47000000000000003,0.01,0.19000000000000006,2.3799999999999986
Puzzle,7G//AMES,16599,2010.0,0.0,0.01,0.0,0.0,0.01
Puzzle,Acclaim Entertainment,90324,17984.0,0.78,0.4600000000000001,0.0,0.07999999999999999,1.3500000000000003
Puzzle,Activision,74275,14005.0,0.78,0.11,0.15000000000000002,0.02,1.06
Puzzle,Astragon,22116,4019.0,0.12,0.05,0.0,0.01,0.2
Puzzle,Atari,153648,39973.0,17.880000000000003,3.049999999999999,0.21000000000000002,0.39,21.589999999999996
Puzzle,Avanquest,150717,26120.0,0.5900000000000001,1.05,0.0,0.15000000000000002,1.7700000000000002
Puzzle,BPS,5653,1991.0,0.0,0.0,0.32,0.0,0.32
Puzzle,Banpresto,7471,3988.0,0.0,0.0,1.96,0.01,1.97
Puzzle,CDV Software Entertainment,14855,2011.0,0.02,0.0,0.0,0.0,0.03
Puzzle,Capcom,60968,10023.0,0.6400000000000001,0.09000000000000001,0.0,0.05,0.8
Puzzle,City Interactive,25926,4020.0,0.07,0.03,0.0,0.01,0.11000000000000001
Puzzle,Codemasters,11790,2009.0,0.07,0.0,0.0,0.01,0.07
Puzzle,Compile,32338,9982.0,0.0,0.0,2.32,0.1,2.4299999999999997
Puzzle,Conspiracy Entertainment,48126,6018.0,0.03,0.0,0.0,0.0,0.04
Puzzle,Crave Entertainment,126250,20083.0,0.6300000000000001,0.01,0.0,0.04,0.7000000000000002
Puzzle,Culture Publishers,11026,1998.0,0.05,0.03,0.0,0.01,0.09
Puzzle,D3Publisher,108659,22080.0,1.5300000000000002,0.15,0.03,0.14,1.8600000000000005
Puzzle,DHM Interactive,15594,2007.0,0.02,0.0,0.0,0.0,0.02
Puzzle,DTP Entertainment,29174,4018.0,0.01,0.04,0.0,0.0,0.06
Puzzle,Deep Silver,78492,14059.0,0.79,0.12,0.0,0.07999999999999999,0.9900000000000001
Puzzle,"Destination Software, Inc",22605,4007.0,0.14,0.03,0.0,0.0,0.18
Puzzle,Destineer,85760,14059.0,0.49,0.01,0.0,0.03,0.54
Puzzle,Devolver Digital,15542,2015.0,0.0,0.02,0.0,0.0,0.02
Puzzle,Disney Interactive Studios,20333,6020.0,1.1900000000000002,1.05,0.0,0.30000000000000004,2.54
Puzzle,DreamCatcher Interactive,24049,4012.0,0.15,0.01,0.0,0.01,0.17
Puzzle,Easy Interactive,30696,4024.0,0.0,0.03,0.0,0.0,0.05
Puzzle,Eidos Interactive,89659,16056.0,0.7300000000000002,0.08,0.0,0.07,0.8999999999999999
Puzzle,Electronic Arts,32701,14056.0,2.6599999999999997,1.43,0.0,0.46,4.549999999999999
Puzzle,Empire Interactive,71384,16035.0,1.0099999999999998,0.4,0.0,0.13,1.5300000000000002
Puzzle,Focus Home Interactive,76686,12057.0,0.01,0.33000000000000007,0.0,0.09,0.43000000000000005
Puzzle,Focus Multimedia,31586,4024.0,0.0,0.03,0.0,0.0,0.03
Puzzle,Foreign Media Games,47810,8040.0,0.07,0.23,0.0,0.03,0.32999999999999996
Puzzle,Funsta,39602,4014.0,0.11,0.05,0.0,0.01,0.18000000000000002
Puzzle,GSP,31545,6031.0,0.07,0.21000000000000002,0.0,0.04,0.31
Puzzle,Game Factory,38226,8032.0,0.43999999999999995,0.04,0.0,0.04,0.52
Puzzle,Genterprise,16077,2009.0,0.0,0.0,0.01,0.0,0.01
Puzzle,HAL Laboratory,12638,1989.0,0.06,0.0,0.0,0.0,0.06
Puzzle,Hasbro Interactive,12284,3997.0,0.6200000000000001,0.42,0.0,0.08,1.12
Puzzle,Hudson Entertainment,31655,4014.0,0.0,0.0,0.03,0.0,0.03
Puzzle,Hudson Soft,67935,23951.0,0.95,0.29000000000000004,5.230000000000001,0.14,6.61
Puzzle,Ignition Entertainment,83797,16042.0,0.78,0.26,0.18000000000000002,0.18000000000000002,1.4400000000000002
Puzzle,Ivolgamus,13998,2008.0,0.03,0.0,0.0,0.0,0.04
Puzzle,JVC,647,1996.0,2.1,0.24,0.0,0.07,2.4
Puzzle,Jaleco,41107,6012.0,0.13,0.01,0.0,0.01,0.14
Puzzle,JoWood Productions,12975,2008.0,0.05,0.0,0.0,0.0,0.05
Puzzle,Kemco,46950,6006.0,0.04,0.01,0.0,0.0,0.05
Puzzle,Koch Media,13869,2015.0,0.0,0.04,0.0,0.0,0.04
Puzzle,Konami Digital Entertainment,118647,20055.0,0.52,0.06,0.18,0.060000000000000005,0.8300000000000001
Puzzle,Level 5,21264,6030.0,0.2,0.26,0.59,0.04,1.1
Puzzle,Licensed 4U,15501,2012.0,0.0,0.02,0.0,0.0,0.02
Puzzle,Liquid Games,16323,2006.0,0.01,0.0,0.0,0.0,0.01
Puzzle,Majesco Entertainment,101098,18054.0,1.03,0.04,0.0,0.07,1.1600000000000001
Puzzle,Mastertronic,49091,8041.0,0.1,0.14,0.0,0.03,0.28
Puzzle,Mattel Interactive,3405,1981.0,0.55,0.03,0.0,0.01,0.59
Puzzle,MediaQuest,13272,1995.0,0.03,0.02,0.0,0.0,0.05
Puzzle,Micro Cabin,14999,1994.0,0.0,0.0,0.02,0.0,0.02
Puzzle,Microsoft Game Studios,10672,2002.0,0.07,0.02,0.0,0.0,0.1
Puzzle,Midas Interactive Entertainment,40745,6006.0,0.06999999999999999,0.01,0.05,0.0,0.13
Puzzle,Midway Games,27868,8030.0,0.91,1.76,0.0,0.36,3.0499999999999994
Puzzle,Mindscape,59533,10020.0,0.12000000000000001,0.26,0.0,0.03,0.4
Puzzle,Mumbo Jumbo,41367,8028.0,0.5,0.0,0.0,0.04,0.54
Puzzle,Namco Bandai Games,158296,40066.0,2.1300000000000003,0.52,3.24,0.22,6.12
Puzzle,Natsume,21393,4017.0,0.19,0.0,0.0,0.01,0.2
Puzzle,Neko Entertainment,15607,2009.0,0.01,0.01,0.0,0.0,0.02
Puzzle,Nintendo,327830,148134.0,55.74,26.42,37.08999999999998,5.529999999999992,124.88000000000002
Puzzle,Nordcurrent,7712,2008.0,0.05,0.13,0.0,0.02,0.2
Puzzle,O-Games,64016,10052.0,0.13999999999999999,0.13,0.0,0.03,0.29000000000000004
Puzzle,O3 Entertainment,15817,2006.0,0.02,0.0,0.0,0.0,0.02
Puzzle,Ocean,11480,1998.0,0.06,0.02,0.0,0.0,0.08
Puzzle,Oxygen Interactive,25967,4018.0,0.1,0.0,0.0,0.0,0.1
Puzzle,P2 Games,15223,2009.0,0.02,0.0,0.0,0.0,0.02
Puzzle,Parker Bros.,3449,1982.0,0.55,0.03,0.0,0.01,0.58
Puzzle,Performance Designed Products,16128,4018.0,0.33999999999999997,0.0,0.0,0.02,0.36
Puzzle,Phenomedia,26054,4016.0,0.09,0.0,0.0,0.0,0.11
Puzzle,Pinnacle,14383,2008.0,0.0,0.03,0.0,0.0,0.03
Puzzle,PlayV,19773,4020.0,0.1,0.13999999999999999,0.0,0.03,0.26
Puzzle,Playlogic Game Factory,26388,4018.0,0.08,0.01,0.0,0.0,0.1
Puzzle,PopCap Games,111268,18078.0,0.52,0.2,0.0,0.060000000000000005,0.7800000000000001
Puzzle,Popcorn Arcade,21432,4015.0,0.21000000000000002,0.0,0.0,0.0,0.21000000000000002
Puzzle,Pow,13257,1995.0,0.0,0.0,0.05,0.0,0.05
Puzzle,Psygnosis,12587,1995.0,0.03,0.02,0.0,0.0,0.06
Puzzle,Rage Software,13863,2001.0,0.03,0.01,0.0,0.0,0.04
Puzzle,Rising Star Games,158979,26117.0,0.49,0.35,0.05,0.08,1.0000000000000002
Puzzle,Rondomedia,46527,10044.0,0.53,0.4700000000000001,0.0,0.09999999999999999,1.09
Puzzle,Scholastic Inc.,19205,6028.0,1.0899999999999999,0.0,0.0,0.07999999999999999,1.1800000000000002
Puzzle,Sears,7372,0.0,0.2,0.01,0.0,0.0,0.21
Puzzle,Sega,246612,44143.0,0.76,0.09,1.6300000000000006,0.05,2.529999999999999
Puzzle,Sony Computer Entertainment,105484,24026.0,0.6400000000000001,0.7800000000000001,1.9700000000000002,0.34,3.709999999999999
Puzzle,SouthPeak Games,24610,4018.0,0.12000000000000001,0.0,0.0,0.0,0.13
Puzzle,Square Enix,38167,8034.0,0.33,0.16999999999999998,0.06999999999999999,0.05,0.6000000000000001
Puzzle,Storm City Games,70741,14070.0,0.9300000000000002,0.1,0.0,0.06999999999999999,1.12
Puzzle,Success,16521,2000.0,0.01,0.0,0.0,0.0,0.01
Puzzle,Sunsoft,11141,2011.0,0.07,0.0,0.02,0.0,0.09
Puzzle,System 3 Arcade Software,15421,2006.0,0.01,0.0,0.0,0.0,0.02
Puzzle,THQ,107028,34111.0,5.37,2.02,1.1,0.7600000000000002,9.249999999999998
Puzzle,Take-Two Interactive,12104,2006.0,0.05,0.02,0.0,0.0,0.07
Puzzle,Telegames,25592,4012.0,0.12,0.0,0.0,0.01,0.13999999999999999
Puzzle,Tetris Online,4496,2011.0,0.2,0.13,0.06,0.03,0.43
Puzzle,The Adventure Company,20269,4017.0,0.14,0.06999999999999999,0.0,0.02,0.22999999999999998
